ocid,id,date,buyer_id,buyer_name,contracts_id,contracts_status,contracts_awardID,contracts_value_amount,contracts_value_currency,contracts_dateSigned,planning_budget_amount
ocds-5wno2w-CE-20200001860428-39091,CE-20200001860428-39091-2021-11-23T08:24:54.449Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860428-contract,terminated,CE-20200001860428,,,,
ocds-5wno2w-CE-20200001860429-39091,CE-20200001860429-39091-2021-11-23T08:24:54.492Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860429-contract,terminated,CE-20200001860429,,,,
ocds-5wno2w-CE-20200001860430-39091,CE-20200001860430-39091-2021-11-23T08:24:54.534Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860430-contract,terminated,CE-20200001860430,,,,
ocds-5wno2w-CE-20200001860431-39091,CE-20200001860431-39091-2021-11-23T08:24:54.577Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860431-contract,terminated,CE-20200001860431,,,,
ocds-5wno2w-CE-20200001860432-39091,CE-20200001860432-39091-2021-11-23T08:24:54.619Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860432-contract,terminated,CE-20200001860432,,,,
ocds-5wno2w-CE-20200001860433-39091,CE-20200001860433-39091-2021-11-23T08:24:54.664Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860433-contract,terminated,CE-20200001860433,,,,
ocds-5wno2w-CE-20200001860434-39091,CE-20200001860434-39091-2021-11-23T08:24:54.707Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860434-contract,terminated,CE-20200001860434,,,,
ocds-5wno2w-CE-20200001860435-39091,CE-20200001860435-39091-2021-11-23T08:24:54.749Z,2020-06-02T00:00:00-05:00,EC-RUC-2160000130001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PUTUMAYO,CE-20200001860435-contract,terminated,CE-20200001860435,,,,
ocds-5wno2w-CE-20200001860436-57324,CE-20200001860436-57324-2021-11-23T08:24:54.791Z,2020-06-02T00:00:00-05:00,EC-RUC-1768132290001,CENTRO DE ESPECIALIDADES LA ECUATORIANA,CE-20200001860436-contract,terminated,CE-20200001860436,,,,
ocds-5wno2w-CE-20200001860438-2670,CE-20200001860438-2670-2021-11-23T08:24:54.814Z,2020-06-02T00:00:00-05:00,EC-RUC-0360000660001,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL LA TRONCAL,CE-20200001860438-contract,terminated,CE-20200001860438,,,,
ocds-5wno2w-CE-20200001860439-128000,CE-20200001860439-128000-2021-11-23T08:24:54.849Z,2020-06-02T00:00:00-05:00,EC-RUC-1660160960001,"CASA DE LA CULTURA ECUATORIANA ""BENJAMIN CARRION"" NUCLEO DE PASTAZA",CE-20200001860439-contract,terminated,CE-20200001860439,,,,
ocds-5wno2w-CE-20200001860440-128000,CE-20200001860440-128000-2021-11-23T08:24:54.888Z,2020-06-02T00:00:00-05:00,EC-RUC-1660160960001,"CASA DE LA CULTURA ECUATORIANA ""BENJAMIN CARRION"" NUCLEO DE PASTAZA",CE-20200001860440-contract,terminated,CE-20200001860440,,,,
ocds-5wno2w-CE-20200001860441-128000,CE-20200001860441-128000-2021-11-23T08:24:54.923Z,2020-06-02T00:00:00-05:00,EC-RUC-1660160960001,"CASA DE LA CULTURA ECUATORIANA ""BENJAMIN CARRION"" NUCLEO DE PASTAZA",CE-20200001860441-contract,terminated,CE-20200001860441,,,,
ocds-5wno2w-CE-20200001860442-128000,CE-20200001860442-128000-2021-11-23T08:24:54.959Z,2020-06-02T00:00:00-05:00,EC-RUC-1660160960001,"CASA DE LA CULTURA ECUATORIANA ""BENJAMIN CARRION"" NUCLEO DE PASTAZA",CE-20200001860442-contract,terminated,CE-20200001860442,,,,
ocds-5wno2w-CE-20200001860443-39594,CE-20200001860443-39594-2021-11-23T08:24:54.996Z,2020-06-02T00:00:00-05:00,EC-RUC-1760004650001,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,CE-20200001860443-contract,active,CE-20200001860443,,,,
ocds-5wno2w-CE-20200001860444-128501,CE-20200001860444-128501-2021-11-23T08:24:55.025Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860444-contract,terminated,CE-20200001860444,,,,
ocds-5wno2w-CE-20200001860445-128501,CE-20200001860445-128501-2021-11-23T08:24:55.069Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860445-contract,terminated,CE-20200001860445,,,,
ocds-5wno2w-CE-20200001860446-128501,CE-20200001860446-128501-2021-11-23T08:24:55.110Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860446-contract,terminated,CE-20200001860446,,,,
ocds-5wno2w-CE-20200001860447-128501,CE-20200001860447-128501-2021-11-23T08:24:55.153Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860447-contract,terminated,CE-20200001860447,,,,
ocds-5wno2w-CE-20200001860448-128501,CE-20200001860448-128501-2021-11-23T08:24:55.196Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860448-contract,terminated,CE-20200001860448,,,,
ocds-5wno2w-CE-20200001860449-128501,CE-20200001860449-128501-2021-11-23T08:24:55.239Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860449-contract,terminated,CE-20200001860449,,,,
ocds-5wno2w-CE-20200001860450-128501,CE-20200001860450-128501-2021-11-23T08:24:55.279Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860450-contract,terminated,CE-20200001860450,,,,
ocds-5wno2w-CE-20200001860451-128501,CE-20200001860451-128501-2021-11-23T08:24:55.319Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860451-contract,terminated,CE-20200001860451,,,,
ocds-5wno2w-CE-20200001860452-128501,CE-20200001860452-128501-2021-11-23T08:24:55.361Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860452-contract,terminated,CE-20200001860452,,,,
ocds-5wno2w-CE-20200001860453-128501,CE-20200001860453-128501-2021-11-23T08:24:55.402Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860453-contract,terminated,CE-20200001860453,,,,
ocds-5wno2w-CE-20200001860454-128501,CE-20200001860454-128501-2021-11-23T08:24:55.441Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860454-contract,terminated,CE-20200001860454,,,,
ocds-5wno2w-CE-20200001860455-128501,CE-20200001860455-128501-2021-11-23T08:24:55.482Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860455-contract,terminated,CE-20200001860455,,,,
ocds-5wno2w-CE-20200001860456-128501,CE-20200001860456-128501-2021-11-23T08:24:55.525Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860456-contract,terminated,CE-20200001860456,,,,
ocds-5wno2w-CE-20200001860457-128501,CE-20200001860457-128501-2021-11-23T08:24:55.567Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860457-contract,terminated,CE-20200001860457,,,,
ocds-5wno2w-CE-20200001860458-128501,CE-20200001860458-128501-2021-11-23T08:24:55.607Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860458-contract,terminated,CE-20200001860458,,,,
ocds-5wno2w-CE-20200001860459-128501,CE-20200001860459-128501-2021-11-23T08:24:55.647Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860459-contract,terminated,CE-20200001860459,,,,
ocds-5wno2w-CE-20200001860460-128501,CE-20200001860460-128501-2021-11-23T08:24:55.686Z,2020-06-02T00:00:00-05:00,EC-RUC-1865020190001,CUERPO DE BOMBEROS DE BAÑOS DE AGUA SANTA,CE-20200001860460-contract,terminated,CE-20200001860460,,,,
ocds-5wno2w-CE-20200001860461-124557,CE-20200001860461-124557-2021-11-23T08:24:55.717Z,2020-06-02T00:00:00-05:00,EC-RUC-0190335852001,CORPORACIÓN AEROPORTUARIA DE CUENCA,CE-20200001860461-contract,terminated,CE-20200001860461,,,,
ocds-5wno2w-CE-20200001860462-63260,CE-20200001860462-63260-2021-11-23T08:24:55.751Z,2020-06-02T00:00:00-05:00,EC-RUC-1360001870001,MUNICIPIO CANTON PICHINCHA,CE-20200001860462-contract,terminated,CE-20200001860462,,,,
ocds-5wno2w-CE-20200001860463-63260,CE-20200001860463-63260-2021-11-23T08:24:55.781Z,2020-06-02T00:00:00-05:00,EC-RUC-1360001870001,MUNICIPIO CANTON PICHINCHA,CE-20200001860463-contract,terminated,CE-20200001860463,,,,
ocds-5wno2w-CE-20200001860464-63260,CE-20200001860464-63260-2021-11-23T08:24:55.807Z,2020-06-02T00:00:00-05:00,EC-RUC-1360001870001,MUNICIPIO CANTON PICHINCHA,CE-20200001860464-contract,terminated,CE-20200001860464,,,,
ocds-5wno2w-CE-20200001860465-63260,CE-20200001860465-63260-2021-11-23T08:24:55.833Z,2020-06-02T00:00:00-05:00,EC-RUC-1360001870001,MUNICIPIO CANTON PICHINCHA,CE-20200001860465-contract,terminated,CE-20200001860465,,,,
ocds-5wno2w-CE-20200001860466-63260,CE-20200001860466-63260-2021-11-23T08:24:55.859Z,2020-06-02T00:00:00-05:00,EC-RUC-1360001870001,MUNICIPIO CANTON PICHINCHA,CE-20200001860466-contract,terminated,CE-20200001860466,,,,
ocds-5wno2w-CE-20200001860467-63260,CE-20200001860467-63260-2021-11-23T08:24:55.882Z,2020-06-02T00:00:00-05:00,EC-RUC-1360001870001,MUNICIPIO CANTON PICHINCHA,CE-20200001860467-contract,terminated,CE-20200001860467,,,,
ocds-5wno2w-CE-20200001860468-553007,CE-20200001860468-553007-2021-11-23T08:24:55.905Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860468-contract,terminated,CE-20200001860468,,,,
ocds-5wno2w-CE-20200001860469-553007,CE-20200001860469-553007-2021-11-23T08:24:55.933Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860469-contract,terminated,CE-20200001860469,,,,
ocds-5wno2w-CE-20200001860470-553007,CE-20200001860470-553007-2021-11-23T08:24:55.959Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860470-contract,terminated,CE-20200001860470,,,,
ocds-5wno2w-CE-20200001860471-553007,CE-20200001860471-553007-2021-11-23T08:24:55.984Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860471-contract,terminated,CE-20200001860471,,,,
ocds-5wno2w-CE-20200001860472-553007,CE-20200001860472-553007-2021-11-23T08:24:56.004Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860472-contract,terminated,CE-20200001860472,,,,
ocds-5wno2w-CE-20200001860473-553007,CE-20200001860473-553007-2021-11-23T08:24:56.030Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860473-contract,terminated,CE-20200001860473,,,,
ocds-5wno2w-CE-20200001860474-553007,CE-20200001860474-553007-2021-11-23T08:24:56.055Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860474-contract,terminated,CE-20200001860474,,,,
ocds-5wno2w-CE-20200001860475-553007,CE-20200001860475-553007-2021-11-23T08:24:56.076Z,2020-06-02T00:00:00-05:00,EC-RUC-0160060250001,COORDINACION ZONAL 6 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,CE-20200001860475-contract,terminated,CE-20200001860475,,,,
ocds-5wno2w-CE-20200001860477-82169,CE-20200001860477-82169-2021-11-23T08:24:56.088Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860477-contract,terminated,CE-20200001860477,,,,
ocds-5wno2w-CE-20200001860478-82169,CE-20200001860478-82169-2021-11-23T08:24:56.113Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860478-contract,terminated,CE-20200001860478,,,,
ocds-5wno2w-CE-20200001860479-82169,CE-20200001860479-82169-2021-11-23T08:24:56.135Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860479-contract,terminated,CE-20200001860479,,,,
ocds-5wno2w-CE-20200001860480-82169,CE-20200001860480-82169-2021-11-23T08:24:56.156Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860480-contract,terminated,CE-20200001860480,,,,
ocds-5wno2w-CE-20200001860481-82169,CE-20200001860481-82169-2021-11-23T08:24:56.177Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860481-contract,terminated,CE-20200001860481,,,,
ocds-5wno2w-CE-20200001860484-82169,CE-20200001860484-82169-2021-11-23T08:24:56.242Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860484-contract,terminated,CE-20200001860484,,,,
ocds-5wno2w-CE-20200001860485-82169,CE-20200001860485-82169-2021-11-23T08:24:56.266Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860485-contract,terminated,CE-20200001860485,,,,
ocds-5wno2w-CE-20200001860486-82169,CE-20200001860486-82169-2021-11-23T08:24:56.293Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860486-contract,terminated,CE-20200001860486,,,,
ocds-5wno2w-CE-20200001860487-82169,CE-20200001860487-82169-2021-11-23T08:24:56.315Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860487-contract,terminated,CE-20200001860487,,,,
ocds-5wno2w-CE-20200001860488-82169,CE-20200001860488-82169-2021-11-23T08:24:56.342Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860488-contract,terminated,CE-20200001860488,,,,
ocds-5wno2w-CE-20200001860489-82169,CE-20200001860489-82169-2021-11-23T08:24:56.365Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860489-contract,terminated,CE-20200001860489,,,,
ocds-5wno2w-CE-20200001860490-82169,CE-20200001860490-82169-2021-11-23T08:24:56.385Z,2020-06-02T00:00:00-05:00,EC-RUC-1160033250001,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,CE-20200001860490-contract,terminated,CE-20200001860490,,,,
ocds-5wno2w-CE-20200001860491-382149,CE-20200001860491-382149-2021-11-23T08:24:56.413Z,2020-06-02T00:00:00-05:00,EC-RUC-1865033840001,EMPRESA PUBLICA MUNICIPAL PARA LA GESTION INTEGRAL DE LOS DESECHOS SOLIDOS DEL CANTON AMBATO,CE-20200001860491-contract,terminated,CE-20200001860491,,,,
ocds-5wno2w-CE-20200001860492-19350,CE-20200001860492-19350-2021-11-23T08:24:56.441Z,2020-06-02T00:00:00-05:00,EC-RUC-0968506110001,HOSPITAL MARIANA DE JESUS,CE-20200001860492-contract,terminated,CE-20200001860492,,,,
ocds-5wno2w-CE-20200001860493-19350,CE-20200001860493-19350-2021-11-23T08:24:56.460Z,2020-06-02T00:00:00-05:00,EC-RUC-0968506110001,HOSPITAL MARIANA DE JESUS,CE-20200001860493-contract,terminated,CE-20200001860493,,,,
ocds-5wno2w-CE-20200001860494-19350,CE-20200001860494-19350-2021-11-23T08:24:56.478Z,2020-06-02T00:00:00-05:00,EC-RUC-0968506110001,HOSPITAL MARIANA DE JESUS,CE-20200001860494-contract,terminated,CE-20200001860494,,,,
ocds-5wno2w-CE-20200001860495-2504,CE-20200001860495-2504-2021-11-23T08:24:56.502Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860495-contract,terminated,CE-20200001860495,,,,
ocds-5wno2w-CE-20200001860496-2504,CE-20200001860496-2504-2021-11-23T08:24:56.538Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860496-contract,terminated,CE-20200001860496,,,,
ocds-5wno2w-CE-20200001860497-2504,CE-20200001860497-2504-2021-11-23T08:24:56.574Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860497-contract,terminated,CE-20200001860497,,,,
ocds-5wno2w-CE-20200001860498-2504,CE-20200001860498-2504-2021-11-23T08:24:56.611Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860498-contract,terminated,CE-20200001860498,,,,
ocds-5wno2w-CE-20200001860499-2504,CE-20200001860499-2504-2021-11-23T08:24:56.648Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860499-contract,terminated,CE-20200001860499,,,,
ocds-5wno2w-CE-20200001860500-2504,CE-20200001860500-2504-2021-11-23T08:24:56.684Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860500-contract,terminated,CE-20200001860500,,,,
ocds-5wno2w-CE-20200001860501-2504,CE-20200001860501-2504-2021-11-23T08:24:56.718Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860501-contract,terminated,CE-20200001860501,,,,
ocds-5wno2w-CE-20200001860502-2504,CE-20200001860502-2504-2021-11-23T08:24:56.753Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860502-contract,terminated,CE-20200001860502,,,,
ocds-5wno2w-CE-20200001860503-2504,CE-20200001860503-2504-2021-11-23T08:24:56.791Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860503-contract,terminated,CE-20200001860503,,,,
ocds-5wno2w-CE-20200001860504-2504,CE-20200001860504-2504-2021-11-23T08:24:56.826Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860504-contract,terminated,CE-20200001860504,,,,
ocds-5wno2w-CE-20200001860505-2504,CE-20200001860505-2504-2021-11-23T08:24:56.863Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860505-contract,terminated,CE-20200001860505,,,,
ocds-5wno2w-CE-20200001860506-2504,CE-20200001860506-2504-2021-11-23T08:24:56.898Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860506-contract,terminated,CE-20200001860506,,,,
ocds-5wno2w-CE-20200001860507-2504,CE-20200001860507-2504-2021-11-23T08:24:56.934Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860507-contract,terminated,CE-20200001860507,,,,
ocds-5wno2w-CE-20200001860508-2504,CE-20200001860508-2504-2021-11-23T08:24:56.970Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860508-contract,terminated,CE-20200001860508,,,,
ocds-5wno2w-CE-20200001860509-2504,CE-20200001860509-2504-2021-11-23T08:24:57.006Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860509-contract,terminated,CE-20200001860509,,,,
ocds-5wno2w-CE-20200001860510-2504,CE-20200001860510-2504-2021-11-23T08:24:57.043Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860510-contract,terminated,CE-20200001860510,,,,
ocds-5wno2w-CE-20200001860511-2504,CE-20200001860511-2504-2021-11-23T08:24:57.079Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860511-contract,terminated,CE-20200001860511,,,,
ocds-5wno2w-CE-20200001860512-2504,CE-20200001860512-2504-2021-11-23T08:24:57.114Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860512-contract,terminated,CE-20200001860512,,,,
ocds-5wno2w-CE-20200001860513-2504,CE-20200001860513-2504-2021-11-23T08:24:57.149Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860513-contract,terminated,CE-20200001860513,,,,
ocds-5wno2w-CE-20200001860514-2504,CE-20200001860514-2504-2021-11-23T08:24:57.185Z,2020-06-02T00:00:00-05:00,EC-RUC-1768007040001,CUERPO DE INGENIEROS DEL EJERCITO  ,CE-20200001860514-contract,terminated,CE-20200001860514,,,,
ocds-5wno2w-CE-20200001860550-68925,CE-20200001860550-68925-2021-11-23T08:24:57.220Z,2020-06-02T00:00:00-05:00,EC-RUC-1768034440001,DIRECCION DISTRITAL DE SALUD NO. 17D10,CE-20200001860550-contract,terminated,CE-20200001860550,,,,
ocds-5wno2w-CE-20200001860551-68925,CE-20200001860551-68925-2021-11-23T08:24:57.673Z,2020-06-02T00:00:00-05:00,EC-RUC-1768034440001,DIRECCION DISTRITAL DE SALUD NO. 17D10,CE-20200001860551-contract,terminated,CE-20200001860551,,,,
ocds-5wno2w-CE-20200001860552-95825,CE-20200001860552-95825-2021-11-23T08:24:57.691Z,2020-06-02T00:00:00-05:00,EC-RUC-0560018670001,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN JOSE DE POALO,CE-20200001860552-contract,terminated,CE-20200001860552,,,,
ocds-5wno2w-CE-20200001860553-95825,CE-20200001860553-95825-2021-11-23T08:24:57.712Z,2020-06-02T00:00:00-05:00,EC-RUC-0560018670001,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN JOSE DE POALO,CE-20200001860553-contract,terminated,CE-20200001860553,,,,
ocds-5wno2w-CE-20200001860554-68478,CE-20200001860554-68478-2021-11-23T08:24:57.745Z,2020-06-02T00:00:00-05:00,EC-RUC-1960000110001,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE ZAMORA CHINCHIPE,CE-20200001860554-contract,terminated,CE-20200001860554,,,,
ocds-5wno2w-CE-20200001860555-68478,CE-20200001860555-68478-2021-11-23T08:24:57.793Z,2020-06-02T00:00:00-05:00,EC-RUC-1960000110001,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE ZAMORA CHINCHIPE,CE-20200001860555-contract,terminated,CE-20200001860555,,,,
ocds-5wno2w-CE-20200001860556-68478,CE-20200001860556-68478-2021-11-23T08:24:57.835Z,2020-06-02T00:00:00-05:00,EC-RUC-1960000110001,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE ZAMORA CHINCHIPE,CE-20200001860556-contract,terminated,CE-20200001860556,,,,
ocds-5wno2w-CE-20200001860557-2528,CE-20200001860557-2528-2021-11-23T08:24:57.872Z,2020-06-02T00:00:00-05:00,EC-RUC-0968514210001,BENEMERITO CUERPO DE BOMBEROS DE GUAYAQUIL  ,CE-20200001860557-contract,terminated,CE-20200001860557,,,,
ocds-5wno2w-CE-20200001860558-2528,CE-20200001860558-2528-2021-11-23T08:24:57.898Z,2020-06-02T00:00:00-05:00,EC-RUC-0968514210001,BENEMERITO CUERPO DE BOMBEROS DE GUAYAQUIL  ,CE-20200001860558-contract,terminated,CE-20200001860558,,,,
ocds-5wno2w-CE-20200001860559-2528,CE-20200001860559-2528-2021-11-23T08:24:57.923Z,2020-06-02T00:00:00-05:00,EC-RUC-0968514210001,BENEMERITO CUERPO DE BOMBEROS DE GUAYAQUIL  ,CE-20200001860559-contract,terminated,CE-20200001860559,,,,
ocds-5wno2w-CE-20200001860560-2528,CE-20200001860560-2528-2021-11-23T08:24:57.947Z,2020-06-02T00:00:00-05:00,EC-RUC-0968514210001,BENEMERITO CUERPO DE BOMBEROS DE GUAYAQUIL  ,CE-20200001860560-contract,terminated,CE-20200001860560,,,,
