ocid,id,quantity,description,relatedLot,unit_id,unit_name,unit_scheme,unit_value_amount,unit_value_currency,classification_id,classification_scheme,classification_description,aditional_id,aditional_uri,aditional_scheme,aditional_description
ocds-5wno2w-CDC-AME-003-2019-85613,2879501-DS-SO,1,SERVICIOS DE ASESORAMIENTO Y  PREDISENO ARQUITECTONICOS COMO LA REALIZACION DE ESTUDIOS PRELIMINARES SOBRE LA CONCEPCION DEL EMPLAZAMIENTO DESTINO DE LA CONSTRUCCION CONDICIONES CLIMATICAS Y AMBIENTALES REQUISITOS DERIVADOS DE SU PROGRAMACION LIMITACIONES,,436,Unidad,SERCOP,46354.72,USD,832110111,CPC,SERVICIOS DE ASESORAMIENTO Y  PREDISENO ARQUITECTONICOS COMO LA REALIZACION DE ESTUDIOS PRELIMINARES SOBRE LA CONCEPCION DEL EMPLAZAMIENTO DESTINO DE LA CONSTRUCCION CONDICIONES CLIMATICAS Y AMBIENTALES REQUISITOS DERIVADOS DE SU PROGRAMACION LIMITACIONES,83211.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83211.01.1,CPC,SERVICIOS DE ASESORAMIENTO Y  PREDISENO ARQUITECTONICOS COMO LA REALIZACION DE ESTUDIOS PRELIMINARES SOBRE LA CONCEPCION DEL EMPLAZAMIENTO DESTINO DE LA CONSTRUCCION CONDICIONES CLIMATICAS Y AMBIENTALES REQUISITOS DERIVADOS DE SU PROGRAMACION LIMITACIONES
ocds-5wno2w-CDC-AME-005-2019-85613,2914720-DS-SO,1,FISCALIZACION DE OBRAS Y SERVICIOS,,436,Unidad,SERCOP,23388.39,USD,839900114,CPC,FISCALIZACION DE OBRAS Y SERVICIOS,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-AME-006-2019-85613,2975784-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL PUEDEN INCLUIR UNA O MAS D,,436,Unidad,SERCOP,70856.71,USD,831110011,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL PUEDEN INCLUIR UNA O MAS D,83111.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.00.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA 
ocds-5wno2w-CDC-AME-007-2019-85613,2978130-DS-SO,1,SERVICIOS DE URBANISMO Y PLANIFICACION,,436,Unidad,SERCOP,35670.13,USD,832210117,CPC,SERVICIOS DE URBANISMO Y PLANIFICACION,83221.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83221.01.1,CPC,"SERVICIOS DE ELABORACION DE PROGRAMAS RELATIVOS AL TERRITORIO, SELECCION, CONTROL Y APROVECHAMIENTO DE SOLARES, REDES VIALES, Y DE ATENCION AL TERRENO CON OBJETO DE URBANIZARLO Y MANTENERLO DE FORMA SISTEMATICA Y COORDINADA, TAMBIEN SE INCLUYEN LOS ESTUDI"
ocds-5wno2w-CDC-AMY-001-2019-779254,2906188-DS-SO,1,PROGRAMAS DE DESARROLLO Y FORMACION EN EL AREA COMERCIAL,,436,Unidad,SERCOP,4464.29,USD,929000016,CPC,PROGRAMAS DE DESARROLLO Y FORMACION EN EL AREA COMERCIAL,92900.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=92900.00.1,CPC,SERVICIOS DE ENSENANZA Y CAPACITACION QUE NO PUEDAN DEFINIRSE POR SU NIVEL
ocds-5wno2w-CDC-AN-001-2019-2761,2971287-DS-SO,1,CONSULTORIA DE SISTEMAS DE SEGURIDAD INDUSTRIAL,,436,Unidad,SERCOP,70808.88,USD,831150623,CPC,CONSULTORIA DE SISTEMAS DE SEGURIDAD INDUSTRIAL,83115.06.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83115.06.2,CPC,CONSULTORIA EN SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL
ocds-5wno2w-CDC-ANDEC-001-19-467908,2765657-DS-SO,1,AUDITORIA AMBIENTAL,,436,Unidad,SERCOP,4000.0,USD,831310013,CPC,AUDITORIA AMBIENTAL,83131.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83131.00.1,CPC,SERVICIOS DE CONSULTORIA DEL MEDIO AMBIENTE Y DE BIENES CULTURALES
ocds-5wno2w-CDC-ANDEC-002-19-467908,2769920-DS-SO,1,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,,436,Unidad,SERCOP,54500.0,USD,831110211,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,83111.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.02.1,CPC,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR
ocds-5wno2w-CDC-ANDEC-004-19-467908,2812785-DS-SO,1,"IMPLEMENTACION DE SISTEMAS DE GESTION INTEGRADO EN CALIDAD, AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL",,436,Unidad,SERCOP,17755.0,USD,831110913,CPC,"IMPLEMENTACION DE SISTEMAS DE GESTION INTEGRADO EN CALIDAD, AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL",83111.09.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.09.1,CPC,CONSULTORIA EN GESTION POR PROCESOS
ocds-5wno2w-CDC-ANDEC-005-19-467908,2912905-DS-SO,1,SERVICIOS DE ASESORAMIENTO EN ADMINISTRACION FINANCIERA,,436,Unidad,SERCOP,35500.0,USD,715510051,CPC,SERVICIOS DE ASESORAMIENTO EN ADMINISTRACION FINANCIERA,71551.00.5,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=71551.00.5,CPC,SERVICIOS DE ASESORAMIENTO EN ADMINISTRACION FINANCIERA
ocds-5wno2w-CDC-ANDEC-007-19-467908,2972587-DS-SO,1,ANÁLISIS DE MERCADOS ,,436,Unidad,SERCOP,20975.0,USD,837000012,CPC,ANÁLISIS DE MERCADOS ,83700.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83700.00.1,CPC,"ANALISIS DE MERCADOS, ANALISIS DE LA COMPETENCIA Y COMPORTAMIENTO DE LOS CONSUMIDORES"
ocds-5wno2w-CDC-ANDEC-008-19-467908,2975873-DS-SO,1,ESTUDIOS ACTUARIALES,,436,Unidad,SERCOP,4935.64,USD,715510065,CPC,ESTUDIOS ACTUARIALES,71551.00.6,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=71551.00.6,CPC,"SERVICIOS DE ASESORAMIENTO ADMINISTRATIVO, FINANCIERO, LEGAL Y TECNICO"
ocds-5wno2w-CDC-ANDEC-009-19-467908,2983378-DS-SO,1,"SERVICIOS DE ASISTENCIA EN MATERIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LAS ESFERAS DE DECISION DE CARACTER FINANCIERO, COMO, ANALISIS DE LAS PROPUESTAS DE INVERSION DE CAPITAL",,436,Unidad,SERCOP,6850.0,USD,831120111,CPC,"SERVICIOS DE ASISTENCIA EN MATERIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LAS ESFERAS DE DECISION DE CARACTER FINANCIERO, COMO, ANALISIS DE LAS PROPUESTAS DE INVERSION DE CAPITAL",83112.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83112.01.1,CPC,"SERVICIOS DE ASISTENCIA EN MATERIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LAS ESFERAS DE DECISION DE CARACTER FINANCIERO, COMO, ANALISIS DE LAS PROPUESTAS DE INVERSION DE CAPITAL"
ocds-5wno2w-CDC-APE-025-2019-71441,2845060-DS-SO,1,PERITAJES CONDICION Y AVALUO DE INMUEBLES,,436,Unidad,SERCOP,50000.0,USD,839900222,CPC,PERITAJES CONDICION Y AVALUO DE INMUEBLES,83990.02.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.02.2,CPC,"PERITAJES DE SINIESTROS, CONDICION Y AVALUO DE INMUEBLES"
ocds-5wno2w-CDC-APE-027-2019-71441,2868021-DS-SO,1,CONSULTORIA EN TRABAJOS DE DRAGADO ,,436,Unidad,SERCOP,50000.0,USD,833920217,CPC,CONSULTORIA EN TRABAJOS DE DRAGADO ,83392.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83392.02.1,CPC,"OTROS SERVICIOS DE INGENIERIA PARA PUERTOS, VIAS DE NAVEGACION INTERIOR, REPRESAS, OBRAS DE IRRIGACION Y OTRAS OBRAS HIDRAULICAS"
ocds-5wno2w-CDC-APM-001-2019-2477,2780331-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,25000.0,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-APM-003-2019-2477,2884754-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,46170.77,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-APM-004-2019-2477,2933939-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,16702.19,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-EEASA-133-2019-3233,2912396-DS-SO,1,SERVICIOS DE AUDITORIA EXTERNA Y COMISARIOS,,436,Unidad,SERCOP,12800.0,USD,822110111,CPC,SERVICIOS DE AUDITORIA EXTERNA Y COMISARIOS,82211.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=82211.01.1,CPC,SERVICIOS DE AUDITORIA EXTERNA Y COMISARIOS
ocds-5wno2w-CDC-ARCSA-001-2019-488199,2905308-DS-SO,1,CERTIFICACION DE SSITEMAS DE GESTION,,436,Unidad,SERCOP,2940.0,USD,831190021,CPC,CERTIFICACION DE SSITEMAS DE GESTION,83119.00.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83119.00.2,CPC,"CERTIFICACION DE SISTEMAS INTEGRADOS DE GESTION (CALIDAD, SEGURIDAD, SALUD OCUPACIONAL Y AMBIENTE)"
ocds-5wno2w-CDC-ASOPPB-001-2019-826835,2767193-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,1114.88,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-ASTEP-053-19-402850,2867049-DS-SO,1,SERVICIOS DE CONSULTORIA DEL MEDIO AMBIENTE,,436,Unidad,SERCOP,12024.0,USD,831310011,CPC,SERVICIOS DE CONSULTORIA DEL MEDIO AMBIENTE,83131.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83131.00.1,CPC,SERVICIOS DE CONSULTORIA DEL MEDIO AMBIENTE Y DE BIENES CULTURALES
ocds-5wno2w-CDC-BANEC-001-2019-722820,2822428-DS-SO,1,ESTUDIO DE EVALUACION DE RIESGOS,,436,Unidad,SERCOP,14000.0,USD,715510014,CPC,ESTUDIO DE EVALUACION DE RIESGOS,71551.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=71551.00.1,CPC,SERVICIOS DE ASESORAMIENTO FINANCIERO
ocds-5wno2w-CDC-BANEC-004-2019-722820,2912429-DS-SO,1,PRESTACION DE ASESORAMIENTO Y ASISTENCIA EN CUESTIONES RELACIONADAS CON LA GESTION DE LOS RECURSOS INFORMATICOS DE LAS SOCIEDADES O INSTITUCIONES COMO EL ASESORAMIENTO AL CLIENTE SOBRE LA ADQUISICION DE EQUIPO Y PROGRAMAS INFORMATICOS,,436,Unidad,SERCOP,69920.0,USD,831410211,CPC,PRESTACION DE ASESORAMIENTO Y ASISTENCIA EN CUESTIONES RELACIONADAS CON LA GESTION DE LOS RECURSOS INFORMATICOS DE LAS SOCIEDADES O INSTITUCIONES COMO EL ASESORAMIENTO AL CLIENTE SOBRE LA ADQUISICION DE EQUIPO Y PROGRAMAS INFORMATICOS,83141.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83141.02.1,CPC,PRESTACION DE ASESORAMIENTO Y ASISTENCIA EN CUESTIONES RELACIONADAS CON LA GESTION DE LOS RECURSOS INFORMATICOS DE LAS SOCIEDADES O INSTITUCIONES COMO EL ASESORAMIENTO AL CLIENTE SOBRE LA ADQUISICION DE EQUIPO Y PROGRAMAS INFORMATICOS
ocds-5wno2w-CDC-BANEC-005-2019-722820,2927696-DS-SO,1,PRESTACION DE SERVICIOS PROFESIONALES RELACIONADOS CON LA INFORMATICA QUE NO ESTEN CLASIFICADOS EN OTRO LUGAR COMO LA PRESTACION DE SERVICIOS RELACIONADOS CON LA INFORMATICA QUE NO ESTEN CLASIFICADOS EN OTRO LUGAR,,436,Unidad,SERCOP,9800.0,USD,831490711,CPC,PRESTACION DE SERVICIOS PROFESIONALES RELACIONADOS CON LA INFORMATICA QUE NO ESTEN CLASIFICADOS EN OTRO LUGAR COMO LA PRESTACION DE SERVICIOS RELACIONADOS CON LA INFORMATICA QUE NO ESTEN CLASIFICADOS EN OTRO LUGAR,83149.07.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83149.07.1,CPC,PRESTACION DE SERVICIOS PROFESIONALES RELACIONADOS CON LA INFORMATICA QUE NO ESTEN CLASIFICADOS EN OTRO LUGAR COMO LA PRESTACION DE SERVICIOS RELACIONADOS CON LA INFORMATICA QUE NO ESTEN CLASIFICADOS EN OTRO LUGAR
ocds-5wno2w-CDC-BANEC-006-2019-722820,2978472-DS-SO,1,SERVICIOS DE DISENO DE INGENIERIA PARA EDIFICIOS COMERCIALES,,436,Unidad,SERCOP,69504.67,USD,833410113,CPC,SERVICIOS DE DISENO DE INGENIERIA PARA EDIFICIOS COMERCIALES,83341.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83341.01.1,CPC,"SERVICIOS DE DISENO DE INGENIERIA PARA EDIFICIOS NO RESIDENCIALES, COMO POR EJEMPLO EDIFICIOS INDUSTRIALES, COMERCIALES O AGRICOLAS"
ocds-5wno2w-CDC-BANEC-007-2019-722820,2980762-DS-SO,1,ESTUDIOS ACTUARIALES,,436,Unidad,SERCOP,2000.0,USD,715510065,CPC,ESTUDIOS ACTUARIALES,71551.00.6,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=71551.00.6,CPC,"SERVICIOS DE ASESORAMIENTO ADMINISTRATIVO, FINANCIERO, LEGAL Y TECNICO"
ocds-5wno2w-CDC-BCBG-0001-2019-2528,2766344-DS-SO,1,"SERVICIOS DE ASISTENCIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LA GESTION DE LOS RECURSOS HUMANOS DE UNA ORGANIZACION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE RECURSOS HUMANOS PUEDEN INCLUIR LA ACTIVIDAD DE PERFECCIONAMIENTO DE LOS R",,436,Unidad,SERCOP,63000.0,USD,831130111,CPC,"SERVICIOS DE ASISTENCIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LA GESTION DE LOS RECURSOS HUMANOS DE UNA ORGANIZACION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE RECURSOS HUMANOS PUEDEN INCLUIR LA ACTIVIDAD DE PERFECCIONAMIENTO DE LOS R",83113.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83113.01.1,CPC,"SERVICIOS DE ASISTENCIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LA GESTION DE LOS RECURSOS HUMANOS DE UNA ORGANIZACION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE RECURSOS HUMANOS PUEDEN INCLUIR LA ACTIVIDAD DE PERFECCIONAMIENTO DE LOS R"
ocds-5wno2w-CDC-BCBG-0004-2019-2528,2878088-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,42963.32,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-BCBG-0006-2019-2528,2889212-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,37400.0,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
ocds-5wno2w-CDC-BCBG-0009-2019-2528,2943213-DS-SO,1,"SERVICIOS DE ASESORAMIENTO Y REPRESENTACION JURIDICOS EN PROCEDIMIENTOS  ADMINISTRATIVOS DE TRIBUNALES, JUNTAS,  O DE LABOR JURIDICA CONEXA:",,436,Unidad,SERCOP,68000.0,USD,821200211,CPC,"SERVICIOS DE ASESORAMIENTO Y REPRESENTACION JURIDICOS EN PROCEDIMIENTOS  ADMINISTRATIVOS DE TRIBUNALES, JUNTAS,  O DE LABOR JURIDICA CONEXA:",82120.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=82120.02.1,CPC,"SERVICIOS DE ASESORAMIENTO Y REPRESENTACION JURIDICOS EN PROCEDIMIENTOS  ADMINISTRATIVOS DE TRIBUNALES, JUNTAS,  O DE LABOR JURIDICA CONEXA:"
ocds-5wno2w-CDC-BCBP-01-2019-166008,2973566-DS-SO,1,"TODOS LOS DEMAS SERVICIOS QUE REQUIEREN LOS CONOCIMIENTOS ESPECIALIZADOS DE LOS ARQUITECTOS, COMO EL LEVANTAMIENTO DE PLANOS DEFINITIVOS",,436,Unidad,SERCOP,10700.0,USD,832190111,CPC,"TODOS LOS DEMAS SERVICIOS QUE REQUIEREN LOS CONOCIMIENTOS ESPECIALIZADOS DE LOS ARQUITECTOS, COMO EL LEVANTAMIENTO DE PLANOS DEFINITIVOS",83219.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83219.01.1,CPC,"TODOS LOS DEMAS SERVICIOS QUE REQUIEREN LOS CONOCIMIENTOS ESPECIALIZADOS DE LOS ARQUITECTOS, COMO EL LEVANTAMIENTO DE PLANOS DEFINITIVOS"
ocds-5wno2w-CDC-BCBVC-2019-001-58237,2768443-DS-SO,1,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,,436,Unidad,SERCOP,63995.54,USD,839900111,CPC,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,83990.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.01.1,CPC,FISCALIZACION DE OBRAS DE INGENIERIA 
ocds-5wno2w-CDC-BCBVC-2019-02-58237,2776793-DS-SO,1,"SERVICIOS DE PROYECTO DEFINTIVO QUE CONSISTEN EN LA REALIZACION DE DIBUJOS Y ESPECIFICACIONES ESCRITAS CON EL DETALLE REQUERIDO PARA LA PRESENTACION DE OFERTAS Y LA CONSTRUCCION, ASI COMO EN LA PRESTACION DE ASESORAMIENTO ESPECIALIZADO AL CLIENTE EN EL MO",,436,Unidad,SERCOP,28690.0,USD,832120311,CPC,"SERVICIOS DE PROYECTO DEFINTIVO QUE CONSISTEN EN LA REALIZACION DE DIBUJOS Y ESPECIFICACIONES ESCRITAS CON EL DETALLE REQUERIDO PARA LA PRESENTACION DE OFERTAS Y LA CONSTRUCCION, ASI COMO EN LA PRESTACION DE ASESORAMIENTO ESPECIALIZADO AL CLIENTE EN EL MO",83212.03.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83212.03.1,CPC,"SERVICIOS DE PROYECTO DEFINTIVO QUE CONSISTEN EN LA REALIZACION DE DIBUJOS Y ESPECIFICACIONES ESCRITAS CON EL DETALLE REQUERIDO PARA LA PRESENTACION DE OFERTAS Y LA CONSTRUCCION, ASI COMO EN LA PRESTACION DE ASESORAMIENTO ESPECIALIZADO AL CLIENTE EN EL MO"
ocds-5wno2w-CDC-BCBVC-2019-03-58237,2835357-DS-SO,1,"IMPLEMENTACION DE SISTEMAS DE GESTION INTEGRADO EN CALIDAD, AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL",,436,Unidad,SERCOP,28000.0,USD,831110913,CPC,"IMPLEMENTACION DE SISTEMAS DE GESTION INTEGRADO EN CALIDAD, AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL",83111.09.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83111.09.1,CPC,CONSULTORIA EN GESTION POR PROCESOS
ocds-5wno2w-CDC-BCBVC-2019-04-58237,2902300-DS-SO,1,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",,436,Unidad,SERCOP,26550.0,USD,839900011,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)",83990.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=83990.00.1,CPC,"SERVICIOS DE DELINEACION (PLANOS DETALLADOS, DIBUJOS, PLANOS E ILUSTRACIONES DE EDIFICIOS, ESTRUCTURAS, SISTEMAS O COMPONENTES DE ESPECIFICACIONES DE INGENIERIA Y ARQUITECTURA, HECHOS POR DELINEANTES DE ARQUITECTURA O TECNICOS DE INGENIERIA)"
