,procuringEntity_name,NF003,NF010,NF011,NF016,NF018,NF019,NF026,NF027,NF031,NF042,NF044,NF047,NF059,NF061,NF062,NF063
930,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL GONZALO PIZARRO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
931,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL GONZOL,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
932,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL INES ARANGO ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
933,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL JACINTO JIJON Y CAAMAÑO,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
934,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL JUAN MONTALVO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
935,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA AMERICA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
936,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA BELLEZA,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0
937,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA BOCANA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
938,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA CUCA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
939,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA MERCED DE BUENOS AIRES,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
940,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA PEAÑA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
941,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA UNION,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
942,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA VICTORIA,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
943,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LICTO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
944,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LOS ANDES,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
945,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MANUEL J.CALLE,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
946,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MARCOS ESPINEL,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
947,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MEMBRILLAL,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
948,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MULALILLO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MULALO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
950,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PERUCHO ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
951,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PUERTO MURIALDO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ANTONIO DE PASA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
953,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ANTONIO DE PICHINCHA ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
954,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN FRANCISCO DE NATABUELA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
955,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE ANCON,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
956,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE GUAYUSA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
957,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE PAYAMINO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
958,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE POALO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JUAN DE MUYUNA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
960,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN LUIS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN PEDRO DE LOS COFANES,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
962,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SANTA ROSA DE FLANDES,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SUCRE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL TARACOA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
965,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL VUELTA LARGA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
966,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL YAGUACHI VIEJO CONE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN FRANCISCO DE GUALLETURO,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0
968,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN JOSE DE POALO,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
969,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SANTA RUFINA,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0
970,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SELVA ALEGRE,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
971,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL VICHE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
972,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL  DE EL ORO,1,15,0,0,0,0,0,0,0,1,0,13,0,0,0,0
973,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE PASTAZA,1,7,0,0,1,0,0,0,0,1,0,11,0,0,0,0
974,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTA ELENA,1,4,0,0,0,1,1,0,0,0,0,5,0,0,1,0
975,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS,1,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0
976,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE ZAMORA CHINCHIPE,0,4,0,0,0,0,0,0,0,1,0,5,0,0,0,0
977,GOBIERNO AUTONOMO DESCENTRALIZADO RURAL DE GARCIA MORENO,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
978,GOBIERNO AUTONOMO DESCENTRALIZADO RURAL DE LA PARROQUIA DE SANTA LUCIA DE LAS PEÑAS,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
979,GOBIERNO AUTONOMO DESCENTRALIZADO RURAL DE LA PARROQUIA SAN JOSE DEL CAYAPAS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
980,GOBIERNO AUTONOMO DESCENTRALIZADO RURAL DE PINTAG,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
981,GOBIERNO AUTONOMO DESCENTRALIZADO SAN PABLO DE TENTA,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
982,GOBIERNO AUTONOMO DESECENTRALIZADO DE LA PARROQUIA DE CHIQUICHA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
983,GOBIERNO AUTONOMO DESENTRALIZADO MUNICIPAL DEL CANTON PEDRO MONCAYO,1,2,0,0,1,1,0,0,0,0,0,7,0,0,1,0
984,GOBIERNO AUTONOMO MUNICIPAL DEL CANTON CHAGUARPAMBA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
985,GOBIERNO AUTONOMO PARROQUIAL DE TENGUEL,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
986,GOBIERNO AUTONOMODESCENTRALIZADO PARROQUIAL RURAL MACUMA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
987,GOBIERNO AUTÓNOMO DESCENTRALIZADO DE LA PARROQUIA MULLIQUINDIL,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
988,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN GUARANDA,2,2,0,0,2,0,0,0,0,0,0,4,0,0,2,0
989,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO COMISIÓN METROPOLITANA DE LUCHA CONTRA LA CORRUPCIÓN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
990,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO UNIDAD PATRONATO MUNICIPAL SAN JOSE,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
991,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE GIRÓN,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0
992,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SHUSHUFINDI  ,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0
993,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN GONZALO PIZARRO,0,5,0,0,0,0,0,0,0,7,0,19,0,0,0,0
994,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN PAUTE,0,8,0,0,0,0,0,0,0,1,0,16,0,1,0,0
995,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN PENIPE,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0
996,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL DE TUMBABIRO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
997,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE AMBUQUI-CHOTA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE PANZALEO,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0
999,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN BLAS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL EL ESFUERZO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1001,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL JOSEGUANGO BAJO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1002,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL MADRE TIERRA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1003,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL MARIANO ACOSTA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1004,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL PABLO ARENAS,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1005,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL PLAN PILOTO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1006,GOBIERNO MUNICIPAL DE ARCHIDONA,0,5,0,0,0,0,0,0,0,3,0,11,0,0,0,0
1007,GOBIERNO MUNICIPAL DE CUYABENO,0,3,0,0,1,1,0,0,0,0,0,7,0,0,0,0
1008,GOBIERNO MUNICIPAL DE LA MANÁ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1009,GOBIERNO MUNICIPAL DE MERA,0,6,1,0,1,1,0,2,0,4,0,16,0,0,0,0
1010,GOBIERNO MUNICIPAL DE MOCACHE,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1011,GOBIERNO MUNICIPAL DE QUIJOS,0,2,0,0,0,0,0,0,0,1,0,7,0,1,0,0
1012,GOBIERNO MUNICIPAL DE SAN CRISTOBAL,0,8,0,0,0,0,0,0,0,1,0,8,0,0,0,0
1013,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1014,GOBIERNO MUNICIPAL DEL CANTON EL CARMEN,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0
1015,GOBIERNO MUNICIPAL DEL CANTON HUAMBOYA,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1016,GOBIERNO MUNICIPAL DEL CANTON PABLO SEXTO,0,1,0,0,0,0,0,0,0,8,0,8,0,0,0,0
1017,GOBIERNO PARROQUIAL AUTONOMO DESCENTRALIZADO DE ABDON CALDERON DE LA PROVINCIA DE MANABI,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1018,GOBIERNO PARROQUIAL AUTONOMO DESCENTRALIZADO DE RIOCHICO,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1019,GOBIERNO PARROQUIAL DE AYACUCHO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1020,GOBIERNO PARROQUIAL DE CAHUASQUI,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1021,GOBIERNO PARROQUIAL DE GUADALUPE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1022,GOBIERNO PARROQUIAL DE NOBOA,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1023,GOBIERNO PARROQUIAL DE PRINCIPAL,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1024,GOBIERNO PARROQUIAL PUERTO LIMON,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1025,GOBIERNO PROVINCIAL DE IMBABURA,1,11,0,0,0,0,0,0,0,1,0,9,0,0,0,0
1026,GOBIERNO PROVINCIAL DE LOJA,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0
1027,GOBIERNO PROVINCIAL DE LOS RIOS,9,9,1,1,6,1,0,1,0,3,0,22,0,0,2,0
1028,GOBIERNO PROVINCIAL DE PICHINCHA,0,29,0,0,0,0,0,0,0,1,0,23,0,7,0,0
1029,GOBIERNO PROVINCIAL DE TUNGURAHUA,1,3,0,0,0,1,0,2,0,2,1,5,0,0,0,1
1030,GOBIERNOAUTONOMODESCENTRALIZADO PARROQUIAL RURAL CAPITAN AUGUSTO RIVADENEIRA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1031,GRAN NACIONAL MINERA MARISCAL SUCRE C.E.M.,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1032,GRUPO DE CABALLERIA MECANIZADA DE LA III D.E GRAL. DAVALOS,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0
1033,GRUPO DE CABALLERIA MECANIZADA N 12 TNTE. ORTIZ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,GRUPO DE FUERZAS ESPECIALES NO.53 RAYO,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
1035,GRUPO DE INTERVENCION Y RESCATE (GIR),1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1036,GRUPO DE OPERACIONES ESPECIALES DEL GUAYAS,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0
1037,Gob. Prov. del Cañar,0,5,0,0,1,0,0,0,0,1,0,5,0,0,0,0
1038,Gobernacion Pastaza,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0
1039,Gobernación de la Provincia Santo Domingo,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
1040,Gobernación del Guayas,2,2,0,0,0,1,2,0,0,1,0,3,0,0,3,0
1041,Gobierno Autónomo Descentralizado Municipal de Carlos Julio Arosemena Tola,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0
1042,Gobierno Autónomo Descentralizado Municipal de Limón Indanza,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1043,Gobierno Autónomo Parroquial de Nueva Tarqui,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1044,Gobierno Autónomo del Cantón Nobol,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1045,Gobierno Municipal de Arajuno,0,5,0,0,0,0,0,0,0,7,0,7,0,0,0,0
1046,Gobierno Municipal de Eloy Alfaro,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1047,Gobierno Municipal de San Jacinto de Yaguachi,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1048,Gobierno Municipal de Santa Lucia,0,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0
1049,Gobierno Municipal del Canton Baba,2,3,0,0,1,1,0,0,0,8,0,8,0,0,2,0
1050,Gobierno Municipal del Cantón Puerto López,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1051,Gobierno Palestina,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1052,Gobierno Parroquial San Jacinto del Bua,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1053,Gobierno Parroquial de Guayquichuma,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0
1054,Gobierno Parroquial de Indanza,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1055,Gobierno Provincial del Azuay,6,19,0,0,0,0,0,0,0,0,0,17,0,0,0,0
1056,Gobierno Provincial del Guayas,2,3,1,0,2,0,0,0,1,2,0,4,0,0,1,0
1057,Gobierno S.A.P.R.Telembí,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1058,"Guayaquil Siglo XXI, Fundación Municipal para la Regeneración Urbana",14,23,1,1,1,1,6,18,0,20,1,34,0,2,0,12
1059,HIDROPLAYAS EP,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1060,HIDROVICTORIA S.A,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1061,HONORABLE GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE CHIMBORAZO,0,7,0,0,0,1,0,0,0,1,0,8,0,0,0,1
1062,HOSPITAL BASICO - DURAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1063,HOSPITAL BASICO ALAUSI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1064,HOSPITAL BASICO ANCON,0,0,0,0,0,0,0,0,0,29,0,30,0,0,0,0
1065,HOSPITAL BASICO EL PUYO,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1066,HOSPITAL BASICO GUARANDA,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0
1067,HOSPITAL BASICO HG III DE TARQUI,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0
1068,HOSPITAL BASICO MARIA LORENA SERRANO,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0
1069,HOSPITAL BASICO YANTZAZA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1070,HOSPITAL BÁSICO-ESMERALDAS,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0
1071,HOSPITAL DE ATENCION INTEGRAL DEL ADULTO MAYOR,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1072,HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0
1073,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0
1074,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1075,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0
1076,HOSPITAL DE INFECTOLOGIA,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0
1077,HOSPITAL DEL NIÑO FY,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1078,HOSPITAL DOCENTE DE AMBATO,0,0,0,0,0,0,0,0,0,22,0,33,0,0,0,0
1079,HOSPITAL DR. GUSTAVO DOMINGUEZ Z.,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0
1080,HOSPITAL GENERAL - AMBATO,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1081,HOSPITAL GENERAL - MILAGRO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1082,HOSPITAL GENERAL - PORTOVIEJO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1083,HOSPITAL GENERAL DE MACAS,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1084,HOSPITAL GENERAL DEL NORTE DE GUAYAQUIL LOS CEIBOS,0,2,0,0,0,0,0,0,0,5,0,14,0,0,0,0
1085,HOSPITAL GENERAL DOCENTE DE CALDERON,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1086,HOSPITAL GENERAL DR. NAPOLEON DÁVILA CÓRDOVA,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1087,HOSPITAL GENERAL ENRIQUE GARCES,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1088,HOSPITAL GENERAL FRANCISCO DE ORELLANA,2,3,0,0,0,1,0,1,0,7,0,9,0,0,2,0
1089,HOSPITAL GENERAL GUASMO SUR,0,0,0,0,0,0,0,0,0,24,0,27,0,0,0,0
1090,HOSPITAL GENERAL IESS SANTO DOMINGO,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1091,HOSPITAL GENERAL II DE LIBERTAD,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
1092,HOSPITAL GENERAL LEON BECERRA,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1093,HOSPITAL GENERAL MACHALA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1094,HOSPITAL GENERAL MANTA,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1095,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0
1096,HOSPITAL GENERAL MARCO VINICIO IZA,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0
1097,HOSPITAL GENERAL MONTE SINAI,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1098,HOSPITAL GENERAL PUYO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1099,HOSPITAL GENERAL QUEVEDO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1100,HOSPITAL GENERAL SANTO DOMINGO,0,0,0,0,0,0,0,0,0,17,0,32,0,0,0,0
1101,HOSPITAL GENERAL TEOFILO DAVILA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1102,HOSPITAL GENERAL-BABAHOYO,0,0,0,0,0,0,0,0,0,64,0,66,0,0,0,0
1103,HOSPITAL GENERALPROVINCIAL LUIS G DAVILA,0,1,0,0,0,0,0,0,0,7,0,6,0,0,0,0
1104,HOSPITAL GERIATRICO DOCTOR BOLIVAR ARGUELLO P,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0
1105,HOSPITAL GÍNECO OBSTÉTRICO PEDIÁTRICO DE NUEVA AURORA LUZ ELENA ARISMENDI,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1106,HOSPITAL HOMERO CASTANIER CRESPO,0,1,0,0,0,0,0,0,0,34,0,52,0,0,0,0
1107,HOSPITAL LUIS F. MARTINEZ,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0
1108,HOSPITAL MARIANA DE JESUS,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0
1109,HOSPITAL MATILDE HIDALGO DE PROCEL,0,1,0,0,0,0,0,0,0,32,0,27,0,0,0,0
1110,HOSPITAL MIGUEL H. ALCIVAR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1111,HOSPITAL MÓVIL N1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
1112,HOSPITAL NAVAL DE ESMERALDAS ,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1113,HOSPITAL NAVAL GUAYAQUIL,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1114,HOSPITAL NICOLAS COTTO INFANTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1115,"HOSPITAL OBSTETRICO ""ANGELA LOAYZA DE OLLAGUE""",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1116,HOSPITAL OSKAR JANDL,0,0,0,0,0,0,0,0,0,11,0,24,0,0,0,0
1117,HOSPITAL PEDIATRICO ALFONSO VILLAGOMEZ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1118,HOSPITAL PEDIATRICO BACA ORTIZ,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0
1119,"HOSPITAL PROVINCIAL ""MARTIN ICAZA""",0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0
1120,HOSPITAL PROVINCIAL DR VERDI CEVALLOS PORTOVIEJO (MANABI),0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
1121,HOSPITAL PROVINCIAL GENERAL DOCENTE RIOBAMBA,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1122,HOSPITAL PROVINCIAL GENERAL ISIDRO AYORA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1123,HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1124,HOSPITAL REPUBLICA DEL ECUADOR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1125,HOSPITAL RODRIGUEZ ZAMBRANO MANTA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1126,HOSPITAL SAGRADO CORAZON DE JESUS,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1127,HOSPITAL SAN FRANCISCO DE QUITO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,HOSPITAL SAN LUIS DE OTAVALO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1129,HOSPITAL SAN VICENTE DE PAUL,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0
1130,HOSPITAL SAN VICENTE DE PAUL-IBARRA,0,1,0,0,0,0,0,0,0,22,0,13,0,0,0,0
